Date,Year,Month,Max,Min,Precip
2020.01,2020,1,34,22,60.70000076
2020.02,2020,2,35,23,118.5999985
2020.03,2020,3,32,22,105.5999985
2020.04,2020,4,33,23,113.4000015
2020.05,2020,5,32,23,159.1999969
2020.06,2020,6,34,23,65.69999695
2020.07,2020,7,32,21,48.5
2020.08,2020,8,29,18,67.90000153
2020.09,2020,9,30,18,49.70000076
2020.1,2020,10,31,17,22.20000076
2020.11,2020,11,34,18,76.09999847
2020.12,2020,12,34,20,6.400000095
2021.01,2021,1,36,24,47.5
2021.02,2021,2,35,23,80.90000153
2021.03,2021,3,33,23,119.8000031
2021.04,2021,4,32,23,187.6000061
2021.05,2021,5,32,22,99.09999847
2021.06,2021,6,32,22,124.5
2021.07,2021,7,32,21,88.5
2021.08,2021,8,29,17,12.80000019
2021.09,2021,9,28,15,39.20000076
2021.1,2021,10,31,16,5.900000095
2021.11,2021,11,33,17,12.80000019
2021.12,2021,12,35,22,14.69999981
